user,text,sentiment_label,sentiment_score
,"Kualitas Suara: jernih
Desain: lucu gemes
Fungsi: bekerja dengan baik
Kalo buat nelfon masih oke aja, cuma kurang jelas. So far oke kok",LABEL_0,0.99599289894104
g*****n,"Kualitas Suara: enak banget
Desain: kecil lucu
Fungsi: baik
overall bagus sii cuman aku gadapet 3 ear muff nyaa",LABEL_0,0.9968769550323486
,"Kualitas produk oke ga ada cacat, manual book membantu, untuk suara lumayan jernih sesuai harga thank you seller",LABEL_0,0.99285888671875
,"Desain: bagus
Desainnya bagus pas di telinga, suara lumayan jernih tetapi tidak yang terlalu keras walaupun sudah full",LABEL_0,0.995372474193573
,"Kualitas Suara: oke mantap
Desain: mantul
Minus sara saat nelpon, suara kita yang diterima lawan bicara kecil",LABEL_0,0.9869439601898193
,"Kualitas Suara: jernih dan baik
Desain: bagus sangat minimalis dan mudah di bawa
Fungsi: berfungsi dengan baik tanpa cacat sedikitpun",LABEL_0,0.9891652464866638
,"Kualitas Suara: jernih
Desain: imut
Fungsi: mendengarkan musik
Suara nya jernih , dan semoga batre nya kuat tahan lama, makasih ya kaaa",LABEL_0,0.9933428168296814
h*****a,"Kualitas Suara: baguss
Desain: imuttt
Daya Tahan: BATRE AWET BGT
Ini pembelian ke 2 karena hilang se case case nya, semoga ga hilang lagiii yaaa. Beli lagi karena se suka itu, suaranya ngebass, ga bikin sakit kuping dan batre nya awet bgttt
Tapi tadi pas dateng segel selotip bening di box aga ngeletek, semoga ga abis kenapa kenapa yaaa hehehe",LABEL_0,0.9862387776374817
,"Kualitas Suara: yaaa okelah buat main pubg masih oke bgt
Desain: kicil bgt wkwkwk
Daya Tahan: tahan kok 5 jam
nyambungin nya bisa pake bluetooth biasa, cuma kalo emang mau atur suara nya biar agak enak, emang hrs download aplikasi baseus😊 overall oke",LABEL_0,0.5837367177009583
n*****.,"Sekian kalinya pakai headset baseus ini,
Suaranya jernih dan ngebass,
Desainnya menarik dengan berbagai warna
Kali ini aku order yang black biar ga cepat kotor
Daya tahan pakainya cukup lama dan awet",LABEL_0,0.9966002106666565
,"Kualitas Suara: jernih dan memuaskan
Desain: lucu, menarik, simple
Daya Tahan: tahan lama
Paket sudah tiba dgn aman. Bentuknya yg kecil jadi mudah dibawa kemana saja. Suka pokoknya
Thank you",LABEL_0,0.9976453185081482
,"Kualitas Suara: memiliki suara yang jernih
Desain: boleh juga
Daya Tahan: tahan
bagus sebenernya. tp kek budeg bgt karna ga dapet udara dr luar. tp bagus kok semuanya trimakasih",LABEL_0,0.9847516417503357
,"Kualitas Suara: suara jernih bagus juga
Desain: lucu free sticker juga
Daya Tahan: daya tahannya semoga awet aja deh
Pengiriman sesuai estimasi",LABEL_0,0.995693027973175
a*****0,"Kualitas Suara: jernih dan jelas
Desain: kecil banget jadi bakal muat di tas yg kecil
Daya Tahan: semoga tahan lama
Semoga awet dan garansi benar bisa dipakai",LABEL_0,0.9915440082550049
z*****y,"Produk: Kualitas buruk
yang kiri bisa nyala, tapi yang kanan beneran nggak bisa connected. kalau kayak gini ada jaminan tuker/garansi nggak ya? jujur kecewa",LABEL_2,0.9974340796470642
,"Kualitas Suara: jernih
Desain: keren
Daya Tahan: sangat handal",LABEL_0,0.9965110421180725
v*****a,Lucu banget.. dan tahan air.. karena sering beli merk ini juga..,LABEL_0,0.9969890713691711
s*****y,"cakep banget plss, beli ini karena direkomendasi temen, bas nya cakep juga🫰🏻🫰🏻🫰🏻 thanks min.",LABEL_0,0.9393845200538635
s*****1,"Kualitas Suara: lumayan jernih
Daya Tahan: kurang tahan lama
Kualitas: sangat bagus
suaranya jernih kalau tws nya agak diteken masuk ke telinga dan daya tahan lumayan tahan lama",LABEL_0,0.9947469830513
,"Kualitas Suara: bagus
Daya Tahan: ya
Kualitas: jernih
mantap keren mudah dibawa buaf traveling kecil dan ga bikin sakit telinga",LABEL_0,0.9974406957626343
,"Kualitas Suara: lumayan sesuai harga
Daya Tahan: mudah²an tahan lama
Kualitas: baik
Barang bagus cuma kurir nya bikin dongkol",LABEL_0,0.5517536401748657
,"Kualitas Suara: suaranya ngebass abis suka
Daya Tahan: tahan lama juga jd ga ngecas mulu
Kualitas: bagus banget",LABEL_0,0.9973664879798889
s*****d,,ERROR,0.0
h*****2,,ERROR,0.0
a*****_,pesen pink dikirim putih,LABEL_1,0.8894015550613403
r*****3,bass nya kurang berasa,LABEL_2,0.9888038039207458
,Bagus aku suka,LABEL_0,0.9968164563179016
,,ERROR,0.0
w*****i,gemash💞,LABEL_0,0.9349059462547302
,Kualitas Suara: pelan,LABEL_0,0.6596763730049133
,Kualitas Suara: bagus,LABEL_0,0.9943342208862305
t*****7,,ERROR,0.0
l*****a,"Kualitas Suara: baguss
Desain: imoet lutcuuu",LABEL_0,0.9942833781242371
,build quality kurang dibanding merk sebelah,LABEL_2,0.9835460186004639
,blm dicoba masi di tas,LABEL_1,0.9489635229110718
s*****a,lucuu suka barangnya,LABEL_0,0.9970077872276306
,"Comel
Suara jernih",LABEL_0,0.9463241100311279
,,ERROR,0.0
,Lucuu gemess,LABEL_0,0.9958095550537109
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
h*****a,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,Baguss,LABEL_0,0.9955060482025146
,Kualitas Suara: suara jernih dan desain bagus,LABEL_0,0.9940035939216614
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,"Kualitas Suara: cukup oke
Desain: menarik",LABEL_0,0.9864500164985657
d*****t,"smoga awet, thanks",LABEL_0,0.9778681993484497
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,Mantaapp,LABEL_0,0.99604731798172
m*****a,,ERROR,0.0
,,ERROR,0.0
a*****4,,ERROR,0.0
i*****3,Warnanya salaaaaah 🙃,LABEL_0,0.9879933595657349
m*****3,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,"pengiriman cepat, packing rapi, kurir ramah",LABEL_0,0.9921159148216248
,Kualitas Suara: k,LABEL_0,0.6701378226280212
,Nice,LABEL_0,0.9922573566436768
,,ERROR,0.0
t*****a,,ERROR,0.0
a*****s,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
_*****a,,ERROR,0.0
,,ERROR,0.0
d*****i,,ERROR,0.0
a*****a,,ERROR,0.0
r*****l,,ERROR,0.0
p*****a,,ERROR,0.0
i*****f,,ERROR,0.0
,"Kualitas Suara: bagus ngebass
Desain: cantik",LABEL_0,0.9961040019989014
m*****o,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,Kualitas Suara: bagus,LABEL_0,0.9943342208862305
,,ERROR,0.0
k*****i,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
p*****n,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
r*****a,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
m*****2,,ERROR,0.0
,,ERROR,0.0
m*****a,,ERROR,0.0
,,ERROR,0.0
r*****7,,ERROR,0.0
,,ERROR,0.0
f*****a,,ERROR,0.0
h*****4,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
r*****3,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
d*****2,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
v*****r,,ERROR,0.0
,,ERROR,0.0
i*****4,,ERROR,0.0
g*****y,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
a*****1,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
l*****a,,ERROR,0.0
a*****i,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
o*****n,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
i*****i,,ERROR,0.0
,,ERROR,0.0
i*****0,,ERROR,0.0
y*****d,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
f*****c,,ERROR,0.0
v*****2,,ERROR,0.0
,,ERROR,0.0
a*****f,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
m*****_,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
f*****l,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
a*****t,,ERROR,0.0
,,ERROR,0.0
g*****i,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
b*****m,,ERROR,0.0
j*****h,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
s*****n,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
o*****t,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
m*****h,,ERROR,0.0
,,ERROR,0.0
n*****4,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
t*****i,,ERROR,0.0
p*****n,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
f*****c,,ERROR,0.0
v*****2,,ERROR,0.0
,,ERROR,0.0
a*****f,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
m*****_,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
l*****n,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
,,ERROR,0.0
z*****a,,ERROR,0.0
f*****1,,ERROR,0.0
s*****a,,ERROR,0.0
,,ERROR,0.0
a*****a,,ERROR,0.0
,,ERROR,0.0
p*****8,,ERROR,0.0
j*****2,,ERROR,0.0
b*****n,,ERROR,0.0
