user,text
a*****8,"Kualitas Suara: mantap
Daya Tahan: mantap
Kualitas: mantap
paten pokoknya untuk harga segini mantap sekali"
m*****n,"Kualitas Suara: good sound
Daya Tahan: tahan lama
Kualitas: build quality lumayan
suaranya cakep dan enak settingnya via apps"
,"Kualitas Suara: Bagus, Elegan
Daya Tahan: Bagus
Kualitas: Bagus Ori
Suara vokal, bass, dan mic jelass"
,"Sesuai dengan deskripsi, suaranya bagus ga pecah jadi ga bikin sakit telinga. Ini best purchase tahun ini sih, keren parah"
,"Kualitas Suara: suaranya jernih bangetttttt
Daya Tahan: kuat tahan lama
Kualitas: barangnya kualitas sangat baik"
,"Fitur Terbaik: ANC okee uda mirip kayak tws lama yg dulu diatas 500rb
bass oke telp oke"
a*****n,"Kualitas Suara: mantap poll
Kualitas: bagus
hedset bagus suara mantep poll, batrena awet"
,"Kualitas Suara: bagus dan jernih
Daya Tahan: Baru nyoba semoga awet..
Kualitas: elegan dan mewah"
e*****u,"Kualitas Suara: mantap
Daya Tahan: batre tahan lama
Kualitas: oke"
,"Kualitas Suara: bagus bass nya mantap
Daya Tahan: tahan lama baterai awet
Kualitas: bagus"
,"Kualitas Suara: top
Daya Tahan: sangat awet
Kualitas: puass++
gada lawan"
,"Kualitas Suara: mantap
Daya Tahan: mantap
Kualitas: good"
k*****o,"Kualitas Suara: Oke
Daya Tahan: Bagus
Kualitas: Jernih
Sound ok, bass terasa baterai awet"
i*****m,"Kualitas Suara: bagus
Daya Tahan: lama sepertinya
Kualitas: oke"
,"Kualitas Suara: lumayan
Daya Tahan: belum tau
Kualitas: cukup oke
Semoga awet, dan kalau bisa lebih ngebass lagi pasti enak bangett"
,"Kualitas Suara: bagus jernih
Daya Tahan: belum dicoba
Fitur: bagus
Bagus bass mantap"
,"Kualitas Suara: bass nya ok
Daya Tahan: garansi 2thn mantapp
Kualitas: sangat baik"
,"Kualitas Suara: BAGUS
Daya Tahan: BAIK
Kualitas: BAIK on"
,"Kualitas Suara: bagus
Daya Tahan: semoga awet
Kualitas: aman oke"
,"Kualitas Suara: bass nya mantap
Daya Tahan: baru mau coba
Kualitas: worth it lah utk harga segini mah"
,"Kualitas Suara: mantap banget suaranya enak sumpah
Daya Tahan: blum coba
Kualitas: dijamin bagus ga beli nyesel
Mantap"
,"Kualitas Suara: mantap jernih
Daya Tahan: batre awet
Kualitas: kualitas anc nya oke"
i*****4,"Kualitas: mantap poll
Kualitas Suara: sangat jernih dan ngebass
Daya Tahan: batre tahan lama"
,"Thanks kakk, barang udah diterima dengan baik dan sesuai segala galanyaa😁🤘"
,"Kualitas Suara: sangat jernih dan bass luar biasa clear
Daya Tahan: durable
Kualitas: sangat baik terutama noise reduction"
a*****y,"Kualitas Suara: Biasanya mantep
Daya Tahan: Build quality nya kokok
Kualitas: Jernih bangett"
0*****c,"Barang sudah sampe sore ini, warna hitamnya bagus, casingnya simple. Tinggal cek update penasaran ama kualitas fiturnya"
y*****2,"Kualitas Suara: sdh di coba hsl nya sangat memuaskan
Kualitas: sangat puas pokoknya tahniah buat seller"
,"Kualitas Suara: mantap bagus
Daya Tahan: bagus
Kualitas: bagus
Barang datang dengan aman dan sesuai deskripsi. Bagus"
s*****n,"Kualitas Suara: Mantap & Jernih
Daya Tahan: Mudah2an awet
Kualitas: Baik
Penjual & Pengiriman... Cceeppaatt...."
s*****g,"Kualitas Suara: lumayan untuk harga segini
Daya Tahan: baik
Fitur: belum maksimal
Hehehe dapat tws sebagus ini di harga 200 ribuan,,mantaaaap"
f*****i,"Untuk kelas harganya, ini udah komplit banget fiturnya. Suaranya juga di atas ekspektasi. Mantap"
,"bagusss banget, baru sampe langsung dipake dan bass nya oke banget, waktu dicoba telpon temen aku kata nya suara mesin dikerjaan aku ngga kedengerann yang kedengeran cuma suara akuu doang, luvv bangett"
,"Kualitas Suara: sangat jelas
Daya Tahan: belum tau semoga awet dan tahan lama
Kualitas: sangat memuaskan"
,"Kualitas Suara: jos bagus
Daya Tahan: mantap
Kualitas: keren
bagusssdd mantp"
,"Suara mantap, bass dan trebel bisa diatur melalui aplikasi."
,"Kualitas Suara: bass nya mantap
Daya Tahan: bertahan sangan lama
Kualitas: cukup jernih enak di dengar"
,"Kualitas Suara: bagus
Daya Tahan: lumayan
Kualitas: baik
jadi ini tu enak bagus lah"
,"Kualitas Suara: suara jernih dan bassnya mantap
Daya Tahan: untuk saat ini batrai masih aman
Kualitas: kualitas terbaik"
,"Kualitas Suara: bagus
Daya Tahan: harusnya bagus
Kualitas: cukup baik
suara enak dan fungsi bagus"
,"Kualitas Suara: sangat jernih dan bagus memuaskan
Daya Tahan: blum di coba
Kualitas: barang dengan kualitas original terbaik
Jangan ragu langsung order 👍"
a*****4,"Kualitas Suara: jernih
Kualitas produk sangat baik, kecepatan pengiriman baik"
,"Kualitas Suara: jernih & bass mantap
Daya Tahan: handal & tahan lama
Kualitas: memuaskan"
d*****i,"Kualitas Suara: ngebass bgt
Daya Tahan: blom d coba tp pertama pake udah 100 persen blom d cas lagi
Kualitas: ga pernah nyesel beli produk baseus ini kli kedua"
,"Kualitas Suara: suara bass mantap tenan
Daya Tahan: tahan lama
Kualitas: bagus"
,"Kualitas Suara: bagus banget
Daya Tahan: ya bisa di pake 5 hari pemakaian normak
Kualitas: jernih bagus ada AI nya"
,"Kualitas Suara: bass menggelegar
Daya Tahan: awet seharian
Kualitas: mantap
Untuk TWS under 300k sangat2 rekomen"
,"Kualitas Suara: jernih dan tidak pecah
Daya Tahan: tahan lama dan sangat awet
Kualitas: barang sesuai dengan pesanan"
d*****a,"mantap suara jernih, cihuy, bass menggelegar, cihuy, cihuy"
r*****i,"Sepadan dengan Harga: Good Quality
Fitur Terbaik: Mudah digunakan
Suara bagus, clear sound...good bass
Real water resistance"
,"Kualitas Suara: bagus
Daya Tahan: awet
Kualitas: baik
Mantap bukan kaleng kaleng"
i*****i,"Kualitas Suara: bass nya kerasa cukup
Daya Tahan: batrai tahan 55jam cah
Kualitas: sangat amat baik
murah tapi gak murahan mantap baseus"
d*****8,"Saya sangat suka dengan BP satu ini, teknologi 6.0 nya membuat koneksi bluetooth sangat mudah dan cepat. Setelah dibuka, langsung terhubung ke perangkat saya tanpa masalah."
,"Kualitas Suara: jernih bass mantep
Daya Tahan: kayak nya sih awet
Kualitas: nice"
c*****d,"Setelah bolak balek galau, akhirnya kubeli juga ini, suaranya mantap sih, recommended"
,"Kualitas Suara: mantap
Daya Tahan: solid
Kualitas: memuaskan
Rekomend"
j*****w,"Kualitas Suara: anc oke, bass oke & suara mantap
Daya Tahan: 👍
Kualitas: bagus"
,"Ternyata emang sesuai ekapektasi, basnya nendang banget, gak nyesel deh beli perangkat ini"
e*****a,Belum dicoba nanti akan dicoba. Makasih seller pengirimannya cepat
,"Kualitas Suara: bagus ngebass
Daya Tahan: smoga awet dan tahan banting
Kualitas: original"
,"Kualitas Suara: jernih bass mantep
Daya Tahan: awet
Kualitas: bagus
Keren"
w*****2,"Kualitas Suara: bagus
Kualitas: bagus
Sesuai deskripsi dan harga terjangkau"
,"Kualitas Suara: jernih bass keras empuk
Daya Tahan: tahan lama
Kualitas: sangat bagus"
,"aaa akhirnya sampe jugaaa, cepet banget pengirimannya, sangkin awetnya earphone yg partama akhirnya skrng beli lagi"
,"Kualitas Suara: Ok
packing ok,  barang juga dtg dengan selamt semoga barang awet"
r*****n,"Kualitas Suara: Suara Mantap
Daya Tahan: Dapat Dihandalkan
Kualitas: Jernih dan Tajam"
,"Kualitas Suara: suara jerni bagus
Daya Tahan: ok tahan lama
Fitur: manthaB berguna
Ini produk manthaB sih, wajib beli  suka main Game Online kayak gw nnii, karna asli suaranyaa behhhh..  no delay bngt suara nya tws paling gokil.. 
Proses packing dan pengiriman pun cepet bgt."
,"Kualitas Suara: ok
Daya Tahan: belum di coba
Kualitas: belum di coba
Maaf kasih penilaian 🙏 
Paket Telah di terima dengan baik..
Pengemasan dan pengiriman cepat dan ok.
Suaranya ok,bass nya pun ok, belum di coba sampai lama mudah-mudahan awet di pake nya...
Terima kasih untuk seller nya yang ramah dan cepat respon.
Semoga sukses selalu 🙏"
,"Kualitas Suara: bagus banget jernih ngebas pas
Daya Tahan: awet bahan berkualitas baterai awet
Fitur: bagus berguna buat saya no komplen ini mah
pas aku maen game no delay bngt suara nya tws paling gokil pas banget saya suka game ada suport LDAC suara jernih banget"
,"Kualitas Suara: josssss
Daya Tahan: lamaaaaa
Kualitas: sangat baik
alhamdulilaahh  cepet amanah, mudah"" awetttt"
g*****y,"Kualitas Suara: sangat jelas terdengar
Daya Tahan: tahan lama
Kualitas: kereeen"
,"Kualitas Suara: suaranya jernih
Daya Tahan: baterainya tahan lama
Fitur: fiturnya berfungsi
Udah pernah pakai tws ini sebelumnya, kafo dari istri, tapi ilang jatuh pas lagi di kereta, g bisa move on sma kwalitas tws nya yg bagus bgt dan awet, akhirnya beli lagi tws nya, suara nya jernih dan tidak delay klo di pake telpon atau main game, harga nya pas untuk kamtong saya, semoga awet ya jangan ilang lg 😁,"
a*****n,"Kualitas Suara: bersihh dan ngebass banget
Daya Tahan: baterai sangat tahan lama
Kualitas: BAGUS BANGEEETTT
ini TWS terbaik yang pernah aku punyaa sih. suaranyaa bagus banget dan bisa diadjust di aplikasii. selain itu, gesturenya juga bisa diadjust sendirii dan kerennya lagii ada mode untuk previous, next, volume up, sama volume down. ditambah ada fitur ANC dan transparency mode, transparency modenya beneran bisa memudahkan aku semisal mau denger lagu tapi sambil ada yang ajak ngobrol. baterainya juga mantaap. keren bangeeett!! pengiriman cepatt. thank youu baseus ❤️"
,"Kualitas Suara: jernih
Kualitas: bagus ada findingnya"
i*****a,"Kualitas Suara: bass bagus
Daya Tahan: tahan lama
Fitur: banyak
Paketnya sudah saya terima dengan baik, berfungsi dengan baik. Baru kali ini nemuin barang rekomen kayak gini. Gilanya ada unsur anc nya jadi sudah kedap suara.

Mana ada free pouch nya lagi. Unyu unyu 🥰🥰"
m*****.,"Suaranya mantab bangeett.. harga ekonomis, kualitas premium"
,"Sepadan dengan Harga: tooopppp
Fitur Terbaik: balance hig res audio
Awal agak gak taruh harapan tinggi utk tws 200 rb an. Tapi setelah dipakai waaaah manteb banget. Hi res nya bukan hanya tempelan semata. Ldac nya ngaruh banget. Apalagi klo hp nya support dan puter pakai Apple music. Juara suara nya seperti tws jutaan. Utk kuping audiophille pasti cocok deh. Produk Cina memang killer sekarang. Gak mobil gak audio dan gadget semua jorjoran harga murah banget. Saran jangan ragu beli ini. Aku beli karena review Henry Foundation nya Goodnight electric yg secara dia kuping DJ."
,"Kualitas Suara: oke bgt dengan harga segitu, dimana lagi coba dapetin kualitas seoke ini🙂‍↕️
Daya Tahan: tahan seharian diajak game
Fitur: banyak fitur berguna
Pas aku maen game no delay bngt suara nya tws paling gokil, suara sangat jelas, g ada tuh drama suara putus-putus, btw sudah support LDAC jadi kualitas suara Ibh jernih dan bagus🫰🏻, mana harganya murah apalagi pas itu beli lagi diskon hhh plus dpt free pouch"
,"Bagus. Apalagi kl udah terhubung sama aplikasi Baseus, bisa otak-atik fiturnya. Bass juga mantavv"
,"Kualitas Suara: bagus
Daya Tahan: tahan
Kualitas: jernih
Cumak bust tlp lama nyambungnya terimakasih shopee"
h*****u,"Kualitas Suara: suara yang jernih
Daya Tahan: daya tahan baterai pemakaian jangka panjang
Kualitas: tidak diragukan"
,"Kualitas Suara: cukup jernih, dominan bass
Daya Tahan: belum dites
Kualitas: value for money
tws di range segini utk kualitas overall sangat bagus dan worth it
audio yg dikeluarkan lebih ngebass. untuk clarity , high frequency, detail vokal suara dari lagu cukup terdengar jelas namun sedikit tertutup dengan bassnya, tapi bisa di custom eq atau pilih preset di aplikasi baseusnya
touch control di twsnya cukup lengkap, dengan dukungan app baseus jd lebih mudah utk dikendalikan

saya review ANC di keadaan outdoor pinggir jalan dan kondisi indoor.
untuk fitur ANC cukup bagus sebanding dengan harganya, ada pilihan untuk adaptive ancnya di aplikasi, suara low frequency sudah ketutup, contoh sekedar bising ac, suara bising kendaraan tidak terdengar, namun untuk suara keramaian (cth orang ngomong) sedikit bocor di high frequency, tp bisa diwajarin. 

fitur transparency nya jg cukup bagus, suara luar lebih terdengar jelas

overall bagus banget, rekomended buat nyari tws value for money atau mau cari tws dengan fitur anc yg bukan sekedar gimmick
👍🏻"
s*****0,Produk bagus dan dibungkus dengan sangat hati hati. Dan produk yang dikirim tidak ada cacat.
g*****n,"Kualitas Suara: bagus
Daya Tahan: battery awet
Kualitas: bagus
TWS bagus, battery awet, pemakaian 3 hari belum charge, kualitas suara lebih dari cukup untuk penggunaan awam, microphone jelas dan bagus untuk penggunaan awam. Pengiriman cepat"
,"Kualitas Suara: Suara bass nya mantep, pas banget buat dengerin lagu2 pop maupun Gambang Kromong dan Gending Jawa
Daya Tahan: Baru beli, semoga awet. Ada garansi juga 2 tahun
Kualitas: Suaranya jernih dan bass nya mantap, apalagi setelah di setting dari aplikasi Baseus nya
Semoga awet, bass nya dan treble nya juga mantap. Nggak percuma beli dengan harga segitu, udah sesuai dengan kualitasnya. Baseus emang mantep.."
,"Kualitas Suara: Jernih, Bass bener-bener keluar.
Daya Tahan: build quality nya kokoh, dan terasa berat bobotnya.
Kualitas: kualitas terlalu bagus untuk harga segini.
Dibandingkan dengan Earphones Wireless ku sebelumnya, Beseus BP1 Pro ini bagus banget. Apalagi pas nonton video ASMR, bener-bener kerasa nyata berkat codec LDAC Hi-res nya."
,"Kualitas Suara: suara jernih, bass nendang
Daya Tahan: sejauh ini oke
Kualitas: terbaik untuk harga segini
ANC-nya berfungsi dengan baik.
untuk TWS harga segini kayaknya ini jd pilihan paling joss. ada aplikasi, suara oke, fitur banyak.
👍🏻👍🏻👍🏻"
,"Fitur Terbaik: suara jernih & ngebass
Sepadan dengan Harga: sesui dg harga"
,"Kualitas Suara: kerennn
Daya Tahan: kuatt
Kualitas: sangat bagus"
,"Kualitas Suara: bagus
Daya Tahan: mantap
Kualitas: pas
Bintang 4 karna gadapat pouch, klaimnya dapet padahal lawak wkwk"
,Fitur terbaik ANC yang bisa meredak suara low -50db walau mid Dan high nya msh bocor. Wajar dengan harga yg ditawarkan ini tws dengan ANC terbaik di kelas harganya. Kelebihannya sudah dapat codec LDAC. Codec ini biasanya ada di tws harga diatas 600 ribuan.
,"Kualitas Suara: suara okesih, engga lebay di bass atau treble, mirip mirip soundcore liberty
Daya Tahan: belum di coba berapa lama
Kualitas: kualitas terbaik di harganya
kualitas ANC lebih baik daripada harga sekelasnya, tapi tidak ada normal mode, jadi hanya ada 2, ANC dan Transparency mode.

Jangkauan bluetooth oke banget, bahkan di sebelah ruangan tertutup masih on dan gaputus, 

Karakter suara mirip mirip Anker Soundcore R50i ANC dan Sounpeats T3Pro, tapi clarity lebih jelas karena udah hires, nonton film juga lebih enak karena Hi res, 

MIC jelas oke banget kalau buat zoom meeting atau telfon.

overall oke, tapi kalau harganya di 250 mungkin lebih ajib, gue yakin akan lari kesini semua ketimbang pesaingnya soundcore R50I ANC

LDAC + HI Res good job Baseus!"
,"Kualitas Suara: ga pernah ragu deh sama baseus untuk kualitas suaranya, terutama untuk yang cari performa bassnya
Daya Tahan: seharusnya sangat aman karena terakhir saya pakai produk baseus sudah hampir 5 tahun aman ga ada masalah. Baru beli lagi karena hilang gatau kemana, kalo engga mungkin bakal dipake terus.
Kualitas: sejauh ini untuk produk dengan kualitas bagus tapi harga cukup miring, baseus tetep jadi pilihan pertama"
j*****l,"Kualitas Suara: bagus
Daya Tahan: udah seminggu, masih bagus, gaada perubahan
Kualitas: bagoss
bagus bangeutt, udah 4+ hari belum ngecas, batrenya earbudsnya masih full. trus dikasih hadiah tas kecil, bisa milih mode noise cancelling nya, suaranya bagus, pokoknya bagus dah worth it walaupun 270 rb"
,"Kualitas Suara: Suara speaker untuk denger musik Ok sesuai dengan Harga
Daya Tahan: Btre cukup awet
Kualitas: kualitas bahan bagus, case ckup berat rentan patah kalo jatuh
JANGAN BERHARAP LEBIH ATAU DISANDINGKAN DENGAN TWS PREMIUM JUTAAN.
1.KUALITAS SUARA  SPEAKER STANDAR SESUAI HARGA
JGN BERHARAP SAMA DENGAN TWS PREMIUM (BOSE,JBL,BnB,Sony,Jabra). FITUR ANC tidak sekedap yang digadang2kan suara luar masih terdengar.
2.KUALITAS MIC UNTUK TELPONAN  BISING DARI LUAR MASIH MASUK, SUARA YANG DIDENGAR ORANG LAIN KECIL, SUARA KITA YG DI DENGAR ORANG SEPERTI ROBOT.
3. ISI PAKET  DISERTAI KARET BUDS CADANGAN

Rekomendasi TWS untuk budget 300rb jika dipakai untuk denger musik. Klo bwt telpon suara mic kecil dan noise masih masuk di Outdoor."
,"Kualitas Suara: jernihhhhh
Kualitas: baseus terkenal kualitas dan tidak mengurangi kuantitas
Suaranya kaya dan lumayan cukup seimbang.. Lebih dari cukup kalo harga 300.. Beli di flash sale dapat harga ±250rb.. Build quality saya akui dari produk charger smpe tws ini bagus, charger udah 3 tahun lebih masih oke bangettt.. Baseus 🫵🫶"
,"Kualitas Suara: Kualitas suara dan microphone luar biasa bagus
Daya Tahan: Bateray tahan lama
Kualitas: Produk memuaskan dengan harga terjangkau dan fasilitas luar biasa
Pengiriman sangat cepat sekali dan seller fast respone"
,"Kualitas Suara: Suara bagus kedap
Daya Tahan: batre awet dipake dari jam 8 malem - 6 Pagi kondisi dipake sambil tidur music nyala dan tahan banting bjir,dilempar sama adik kesana sini tetep kokoh dan nempel twsnya,btw ini beli yang kedua kalinya karena bapak juga pengen 😂
Kualitas: jangan ditanya dah,emang bagus ni produk"
,"Sumpah ini enak banget dipakenya ga bikin sakit telinga, dan kedap suara dong 😍 harganya ga masuk akal dengan fitur yg wawww banget batre pun awet dan dan yang bikin seneng nya ada pouch gratis nya dong lucu banget bisa buat tempatnya 😍😍 suka suka suka banget 😍"
,"Kualitas Suara: bass bagus
Kualitas: sangat bagus dan memuaska
Awalnya underestimate seperti yg sudah2, TWS dgn harga dibawah 300 rb-an suara biasa aja. 
Pas dibuka, trus dicoba tanpa aplikasi, suara bassnya.. bagus banget. Nggak nyangka dgn harga segitu suara bassnya bulat dan empuk banget. Apalagi pakai aplikasi. Tambah joss. 
Ditambah fitur peredaman hingga kedap suara dari luar. 
Sangat recommended."
,"Kualitas Suara: best di harganya
Daya Tahan: bisa dibilang sangat bagus dah pokoknya
Kualitas: bahan nya kerasa premium, bisa quick connect (connect bluetooth cuma dengan buka casing, bukan harus cabut tws dulu), terus ada fitur LDAC nya, aktifinnya lewat aplikasi, pokoknya keren abis diharganya"
,"Kualitas Suara: baik dan normal
Daya Tahan: belum tahu baru pakai soalnya
Kualitas: premium ga kaleng kaleng👍👍
Produk kali ini memuaskan barang sampai dengan aman dan kualitasnya terjaga mantap markotopp👍🔥"
n*****y,Beli ini karena mau upgrade dr soundpeat clear.. dan ternyata emang suara music nya lebih bagus dan jernih apalagi kalau ldac nya on.. musicnya bisa di rasakan peningkatannya... Untuk harga setara dengan sp clear jelas yg ini lebih bagus kemana2x..
,"Kualitas Suara: Bagus, mau compare sma tozo aerosound 3
Daya Tahan: awet 35 jam
Kualitas: baik, kokoh,batre awwt
TWS pertama di indonesia yang pake bluetooth 6.0. ANC -50 db, anti air. Aplikasi nya blm di coba"
f*****e,"Kualitas Suara: jernih
Daya Tahan: baru dicoba
Kualitas: baik
Bassnya kurang"
,"￼

Selamat! Kamu dapat Cashback 100% Kupon: PRODUKHEMAT

Pakai Kupon

￼

close

￼

￼

￼Masuk

￼Beranda

Layanan Utama

keyboard_arrow_down

￼

￼

￼

￼

￼

￼

Layanan Khusus

keyboard_arrow_down

￼

￼

￼

￼

￼

￼

￼

￼

Cek Kesehatan Mandiri

keyboard_arrow_down

￼

￼

￼

￼

￼

￼

￼

￼

￼

￼

Kamus Kesehatan

Artikel

Promo Hari Ini

Pusat Bantuan

Masuk

￼

Chat dengan Dokter

￼

Toko Kesehatan

￼

Homecare

￼

Asuransiku

￼

Haloskin

￼

Halofit

Bausch+Lomb Renu Fresh Multi-Purpose Solution 355 ml

search

search

Cari

￼


Bausch+Lomb Renu Fresh Multi-Purpose Solution 355 ml

￼

Rp77.700 - Rp108.400

Per Botol

*Harga berbeda di tiap apotik

Tambah ke Keranjang

￼

Kemasan aman & personal

￼

Siap diantar 24 jam

￼

Dikirim dari apotek resmi


Deskripsi

￼

BAUSCH+LOMB RENU FRESH MULTI-PURPOSE SOLUTION merupakan cairan pembersih lensa kontak yang efektif membunuh bakteri dan jamur, sekaligus memberikan kelembaban yang seimbang, sehingga Anda akan merasakan sensasi lensa kontak yang segar dan baru setiap hari. Cairan ini berfungsi �meremajakan� kembali lensa kontak anda sehingga anda merasa memakai lensa kontak yang baru tiap hari. Untuk penggunaan sehari-hari, Renu Fresh terbukti ampuh membunuh kuman, membersihkan dan menghilangkan endapan protein pada lensa yang dapat membuat mata terasa pedih. Dengan larutan serba guna Renu Fresh, pemakaian lensa konta tidak perlu lagi menggunakan produk pembersih enzim lain yang terpisah.

Indikasi Umum

￼

Cairan pembersih lensa kontak yang dapat membunuh bakteri dan jamur, sekaligus memberikan kelembaban yang seimbang, sehingga menjaga kenyamanan pengguanaan lensa kontak.

Komposisi

￼

Larutan isotonik steril mengandung Hydranate (hidroksialkilfosfonat), asam borik, edetat disodium, Poloksamin, sodium borat, sodium klorida. Bahan pengawet DYMED (poliaminopropil biguanida) 0,0001%.

Dosis

Sesuai kebutuhan

Aturan Pakai

￼

Cuci bersih tangan dengan sabun dan air, keringkan dengan kain bersih. Lepaskan softlens, kemudian taruh soflens pada wadah softlens atau telapan tangan. Tuangkan cairan softlens secukupnya, kemudian gosok permukaan softlens dengan lembut menggunakan jari atau aplikator softlens. Setelah dirasa cukup bersih, buang sisa cairan softlens yang tersisa dan bilas softlens dengan cairan pembersih atau perendam softlens yang baru. Taruh softlens di wadah softlens yang bersih dan tuangkan cairan pembersih atau perendam softlens sampai permukaan softlens terendam sepenuhnya, dan tutup wadah softlens dengan rapat. Jika softlens akan langsungdigunakan, rendam softlens kurang lebih selama 15-30 menit sebelum digunakan kembali. Ketika softlens tidak digunakan, jangan lupa untuk mencuci dan mengganti cairan softlens Anda dengan cairan softlens yang baru minimal 3 hari sekali, sehingga kebersihannya tetap terjaga.

Perhatian

￼

Cairan ini hanya untuk cuci dan rendam, tidak dapat digunakan untuk tetes mata. Tutup kembali produk ini jika sudah selesai digunakan. Jangan gunakan produk ini jika penutup botol rusak atau hilang. SImpan di tempat kering pada suhu ruang dan jauhkan dari sinar matahari serta dari jangkauan anak-anak. Hindari mencampurkan produk ini dengan air, atau cairan lainnya. Pastikan bagian ujung botol (tempat keluar cairan) tidak tersentuh dan mengenai benda-benda lainnya. Perhatikan masa kadaluarsa produk. Masa simpan produk setelah dibuka: 90 hari. Hindari penggunaan cairan di atas batas masa simpannya.

Kontra Indikasi

Hipersensitif terhadap komponen produk ini.

Golongan Produk

Alat Kesehatan & Medis Habis Pakai

Kemasan

Dus, Botol @ 355 ml

Manufaktur

Bausch Lomb Indonesia

No. Registrasi

Kemenkes RI: AKL21204410115

Rekomendasi produk lain

￼

Bausch+Lomb Renu Fresh Multi-Purpose Solution 60 ml

Rp33.000 - Rp51.200

Tambah

￼

X2 Comfort Extra 120 ml

Rp27.900 - Rp32.900

Tambah

￼

X2 Comfort Extra 60 ml

Rp19.000 - Rp24.000

Tambah

￼

A+ Multipurpose Solution 100 ml

Rp21.800 - Rp32.600

Tambah"
,"paket sesuai pesanan, tws bagus, volume penuh kejutan, menunjang echo, bas mantap, treble cring dll.
terima kasih seller dan shopee, semoga tahan lama alias awet.
unboxing dibuat kurir cuma 3 detik dan tidak bisa di kirim melalui menu tambah video, semoga tws tidak bermasalah."
,"Kualitas Suara: bagus banget
Daya Tahan: oke
Kualitas: jernih, tajam , jelas , kualitas baik
headset murah kok bisa bagus bgitu. ga masuk akal hahaa.. pengiriman nya jg cepet bgt. sukses trus"
,"Kualitas Suara: sangat bagus
Daya Tahan: belum tau
Kualitas: bagus banget
Barang sampai aman, diluar ekspetasi kualitas dan fitur nya luar biasa keren banget ga salah deh beli tws ini semoga bisa tahan lama"
,"Kualitas Suara: bagus suara jernih
Kualitas: kualitas bagus"
,"Pokoknya the best banget pelayanan nya.. produk nya original bagus banget, berfungsi dan rekomend Pokoknya, pengiriman cepat, paking bagus, the best pokoknya harus beli disini!"
,"Kualitas Suara: ngebass dan jernih
Kualitas: topp dahh"
,"Kualitas Suara: matap
Daya Tahan: belum coba
Kualitas: matap
Terima kasih bos.. cuma pengiriman lama"
,"Kualitas Suara: Enak banget gokil
Daya Tahan: Semoga tahan lamaa
Kualitas: sangat worth the price
untuk harga dibawah 300rb dengan fitur yang cukup lengkap dan sound yang sangat bagus, bener bener keren baseus 🙌🏻"
,"order pertama barang tidak berfungsi, namun penjual cukup responsif menanggapi kendala customer. setelah dana dikembalikan, saya order lagi. walaupun paket rusak, tapi twsnya berfungsi dengan baik. terima kasih"
,"Kualitas Suara: bass nendang
Kualitas: jernih
Gak nyesel sumpah beli tws ini dapat paket komplit semuanya jadi 1,yg terpenting buat gamingnya aman dan gak delay,buat denger spotify enak bgt bassnya serasa dunia tersendiri,makasih baseus 😍"
,"Kualitas Suara: suara jernih dan bagus
Daya Tahan: keren banget
Kualitas: baik
suaranya jernih bangettt terus sopan masuk ke telinga, support baseus app juga, ada trackingnya pulak keren dah pokoknya"
n*****a,"Enak banget dipke nya, suka semua produk baseus gada yg mengecewakan. Dari adaptor sampe kabel charge, tws semuanya bagus bangett. Semoga dipertahananin yaa kualitas yg bagus inii"
s*****o,"Kualitas Suara: sangat bagus
Daya Tahan: tahan lama dan sangat awet
Fitur: bagus semua
TWS nya nyaman banget di pakai, mengurangi kebisingan dari luar, jdi sangat nyaman untuk di gunakan saat melakukan livestreaming karena mampu mengurangi kebisingan, intinya manteppp polll😍😍😍"
,"Kualitas Suara: suara enak di kuping
Packingnya sangat bagus dan aman. Sudah dicoba dan barangnya berfungsi normal. Suaranya deep banget, bassnya juga bulat gak bikin sakit telinga. Pilihan beberapa preset suara juga oke, dan bisa custom sendiri juga."
,"Kualitas Suara: jernih dan kencang
Saya suka produknya, pake sebelah aman, suara kencang, nyaring, bass cukup, sesuai harga yg penting ANC jalan biar kedap suara, langsung dikirim saat selesai payment, keren aja"
r*****0,"Kualitas Suara: kualitas suara sangat jernih
Daya Tahan: daya tahan lama real
Kualitas: solid enak di genggam
Produk ini sangat recomended ya teman teman"
c*****a,"Kualitas Suara: baik
Pengiriman cukup lelet tp. Packaging dan barang dalam. Kondisi baik terimakasih seller"
,"Kualitas Suara: Bagus
Daya Tahan: Semoga bisa tahan lama
Kualitas: Sangat memuaskan untuk harganya
Barang telah diterima dalam 2 hari setelah pemesanan dan sesuai ekspektasi dengan harga yang bersaing"
,"Kualitas Suara: suara bagus, deep bass nya baik
Daya Tahan: semoga daya tahan juga baik
Kualitas: bagus
Cocok utk range suara deep bass sampai middle
Treble kurang

Utk fitur anc berfungsi baik"
w*****o,"Kualitas Suara: bagus. ngebas
Daya Tahan: batre awet lama
Kualitas: bagus
Anc-nya lumayan bisa meredam suara sekitar. Pernah Buat naik pesawan kerasa banget ANCnya
Enc-nya juga lumayan, buat VC di keramaian lawan bicara masih kedengeran.
Semoga awet"
,"Kualitas Suara: topppp
Daya Tahan: tahan banting
Kualitas: bukan maen
Kualitas berasa tws sejutaan"
c*****m,"Kualitas Suara: clear sound, kedap jika digunakan meeting
Daya Tahan: dari checkout, sampe hari ini kirim review, belum nge charge 😆
Kualitas: sesuai dengan harganya
Batre awet, setiap harinya aku pake online meeting ~"
