user,text,sentiment
a*****a,"ukurannya agak kebesaran di telingaku jadi mudah lepas, yang sebelah kiri pernah mati 2 kali terus hidup lagi, tapi lampunya jadi ga seterang yang sebelah kanan. menurutku untuk suaranya sedikit terlalu keras walaupun volume paling kecil dan masih bisa dengar suara lain dengan jelas, stiker yang diberikan lucu",Positive
,"Kualitas Suara: jernih sekali
Warna: hitam
Desain: minimalis dan kuat
Sesuai dengan pesanan, dan kualitas memang bagus 👍",Positive
w*****l,"Kualitas Suara: bersih dan jernih
Warna: sangat bagus sesuai dengan gambar
Desain: sederhana dan elegan",Positive
d*****5,"Kualitas Suara: bass nya jauh lebih baik dibandingkan dg versi bowie16 sebelumnya
Bass ny jauh lebih baik dibanding dg versi Bowie 16 sebelumnya 
Flash sale donk
Mau beli 1 lagi buat kado

Ini td nya buat kado,tapi berhubung enak jd pakai sendiri dl
Mana di kuping gak sakit ini pakenya",Positive
h*****h,"Kualitas Suara: bagus
Warna: cantik
Desain: bagus
Suara bagus bass oke",Positive
a*****r,"Kualitas Suara: bagus
Warna: keren
Desain: lucu dan menarik
Terimakasih, sesuai pesanan.",Positive
,"Kualitas Suara: bass mantap
Warna: pink
Desain: simple
Bagusss cute",Positive
c*****z,"Kualitas Suara: jernih
Warna: bagus
Desain: bagus
Desainnya bagus, suaranya juga jernih. Memuaskan. Terima kasih ya.",Positive
e*****a,"Kualitas Suara: oke
Warna: oke
Desain: oke
Semoga awet dan tahan lama serta bikin nyaman di telinga",Positive
,"Kualitas Suara: mantap
Warna: asik
Desain: top
Suara mantap untuk harga yg cukup terjangkau",Positive
v*****u,"Sebetulnya kualitas suara dan fitur dari headset ini cukup oke. Suaranya jernih, bass-nya juga berasa. Tapi sayangnya ukuran earbud-nya agak terlalu besar di telingaku, jadi kurang nyaman dipakai lama-lama. Mungkin lebih cocok untuk yang ukuran telinganya lebih besar. Desainnya stylish, tapi kenyamanan tetap jadi pertimbangan utama.",Positive
,"Mantep pengiriman cepat, barang bagus, cek suara mantul, jankauan jauh lagi.. Bening ngebas, rekomend buat yg mau cari barang ini",Positive
,"Kualitas Suara: jernih..dug ces..
Warna: hitam
Desain: elegan
Sesuai ekspektasi",Positive
,"Kualitas Suara: oke
Warna: black doff
Desain: compact
Suka bangettt, baseus earphone maupun headphonenya selalu oke suaranya, buar dengerin lagu yang ngebas oke banget",Positive
z*****5,"Kualitas Suara: bersih dan jernih
Warna: lucuuu, sesuai gambar
Desain: keren
suka bangett!! dapet free sticker juga, and warna pink nya gemes banget.. thankyouu!",Positive
e*****e,"Kualitas Suara: bass nya mantap
Warna: bagus hitam gelap
Desain: simple
Bagus simple mudah dibawa bass ok ringan",Positive
,"Kualitas Suara: jernih banget
Warna: sesuai
Desain: simple elegan",Positive
,"Kualitas Suara: bagus
Warna: sangat bagus
Desain: sangat menarik dan cantik
Ga nyesel pilih merk ini suaranya bgus",Positive
a*****4,"Kualitas Suara: jernih dan bass mantapppp
Warna: hitam
Desain: cutee",Positive
,"Kualitas Suara: belum d coba
Warna: sesuai gambar
Desain: bagus",Positive
,"Kualitas Suara: bagus jernih
Warna: soft
Desain: visualnya bagus, warnanya soft suaranya jernih",Positive
,barang oke. berfungsi dengan baik dan sesuai pesanan. pengiriman juga cepat. mantap recomended,Positive
k*****5,"Kualitas Suara: bagus
Warna: bagus
Desain: bagus
pokonya puas bgttt,makasih",Positive
j*****a,"Kualitas Suara: jernih
Warna: lucu
Desain: lucu dan menarik",Positive
,"Kualitas Suara: bassnya terdengar jelas
Warna: pinkiee
Desain: elegant",Positive
,"Kualitas Suara: bagus
Warna: putih
Desain: sama aja
Bagikan penilaian mu dan bantu orang lain agar bisa melihat penilaian mu.

Bagus, ajaib ini bisa dengerin suara.",Neutral
,"Fitur Terbaik: suara jernih dan mudah disambungkan dengan device
Warnanya lucuu, ukurannya jg slimmmm bisa masuk kantong",Positive
,"Kualitas Suara: baguss bgtt
Warna: luculk
Desain: keren bgt ada stickernya
Next bakal beli lgi sii",Positive
m*****y,"Kualitas Suara: bas
Warna: pink
Desain: bgus
lumayan bagu",Positive
s*****a,"Suaranya jernih dan bagus. warnanya benar benar cantik, pink pink kalem gitu. Imut banget juga 👍 semoga awet",Positive
s*****5,"Kualitas Suara: Bagus sekali
Warna: Sesuai & cantik
Desain: Terlihat elegan dan keren
Oke mantap sekali headset nya nyaman dipakai dan bagus kualitas nya",Positive
c*****g,"Kualitas Suara: baguss
Warna: bagusss
Desain: lucu
Lucu sih iniiii🫶🩷✨",Positive
a*****7,"Kualitas Suara: bersih dan jernih
Warna: menarik dan ceria
Desain: sangat keren",Positive
t*****5,"Kualitas Suara: jernih dan memuaskan
Warna: sesuai ekspetasi
Desain: keren",Positive
b*****h,"Kualitas Suara: jernih dan memuaskan
Warna: sesuai ekspektasi
Desain: keren",Positive
,"Kualitas Suara: bagus
Warna: sesuai, lucu
Desain: simple
suka banget deh pokonya",Positive
r*****a,"Kualitas Suara: suara jernih
Warna: sangat menarik dan lucu pastel pink
Desain: menarik dan mudah untuk dibawa kemana saja karena cukup kecil
pengiriman cepat, suara jernih, jika mencari yang sangat bass ini suaranya cukup kecil, cepat terkoneksi bluetooth, penggunaan cukup lama dalam sekali cas",Positive
,"Kualitas Suara: bassnya mantap
Warna: warna gemeccc
Desain: lucu",Positive
,"Kualitas Suara: bass terdengar cukup oke
Warna: menarik dan ceria
Desain: sederhana namu elegan",Positive
r*****0,"Kualitas Suara: mantap dan jernih
Warna: putih mulus
Desain: Bagus simpel elegant",Positive
,"Kualitas Suara: mantap
Warna: pink kalem
Desain: menarik syekali",Positive
y*****n,"Kualitas Suara: bagus
Warna: menarik
Desain: imut gampang dibawa ke mana mana",Positive
,"Kualitas Suara: Suara agak mendam dan volume kecil
Warna: Warna bagus
Desain: Desain elegan dan simpel
Untuk desain dan warna TWS sangatlah bagus kekurangannya di volume suara TWS nya yg sangat kecil dan mendam. Harus nya diperbaiki lagi untuk Audio nya.",Neutral
,"Kualitas Suara: baguss
Warna: biru
Desain: imupp
i love it, semoga tahan lama ya, thank you.",Positive
,"Kualitas Suara: bagus enak didenger jernih jg
Warna: bagus cmn ya pasti ceet kotor soalnya putih hehe
Desain: menarik dan simpel
produknya bagussss!!",Positive
,"Kualitas Suara: Oke
Warna: Lucu
Desain: Mayan
Barang sampai dengan selamat. Packing mantep, barangnya oke.",Positive
a*****r,"Kualitas Suara: kualitas suara yang bagus
Warna: menarik
Desain: lucu",Positive
f*****n,"Kualitas Suara: belum dicoba
Warna: warna sangat menarik
Desain: sederhana
Semoga aweeet",Positive
,"Kualitas Suara: jernih
Warna: manis
Desain: cakep parah
Keren banget ahh warnanya itu aku syuka bgt",Positive
,"Kualitas Suara: cuku puas
Warna: lucu
Desain: baguss unik",Positive
,"Kualitas Suara: sangat mengesankan
Warna: warna produk sesuai dengan ekspektasi
Desain: sangat menarik dan cantik
Sangat mengesankan warna produk sesuai dengan ekspektasi, desain sangat menarik dan cantik",Positive
,"Kualitas Suara: jernih
Warna: putih
Desain: bagus
Packing rapi, pengiriman cepat dan barang sesuai pesanan, tks",Positive
,Udh 2x beli merek ini bagus banget awett dan suaranya ok banget🥰,Positive
,"Kualitas Suara: bagus
Warna: sesuai
Desain: cakep
Semoga awet",Positive
a*****a,"First impression bagus, gampang juga settingnya, suara masih ditest tapi sejauh ini puas, pengiriman juga cepet",Positive
t*****7,"Kualitas Suara: bagus
Warna: cantik
Desain: bagus
udh dicoba dan suaranya enak, semoga awet",Positive
,"Kualitas Suara: bisasa
Warna: cantik
Desain: imut
Overall bagus, cm emg ada bunyi ngingg sewaktu gada suara yg diputar. Utk ukuran telingaku ini agak kebesaran yaa, thanks",Positive
p*****0,"Kualitas Suara: kualitas suara bagus dan basss
Warna: elegant
Desain: elegant
Rekomendasi banget headseat ny untuk menikmati sensasi bassss",Positive
,"Kualitas Suara: jernih mantap
Warna: lucu banget suka
Desain: bagus dan nyaman
Selalu suka produk baseus",Positive
,"Untuk suara standar, suara bass emg lumayan kenceng untuk didengarkan di prangkat HP, klo mau pakai tpi dengan kwalitas agak lumayan saya sarankan pakai di PC",Positive
,"Kualitas Suara: bagus
Warna: pink
Desain: menarik
Barang sampai dengan selamat. Kedua kalinya beli baseus, semoga gak ilang sebelah lagii.",Positive
a*****_,"Kualitas Suara: jernih
Warna: warna sesuai dengan produk
Desain: menarik dan cantik",Positive
r*****0,"Kualitas Suara: jernih ngebas jga
Warna: sesuai gambar
Desain: simple enak dibawa",Positive
,"Kualitas Suara: bassnya cukup ok
Warna: warnanya lucu
Desain: bagus",Positive
a*****8,"Kualitas Suara: Bagus Jernih Ngebas🤟🏻
Warna: Putih
Desain: Futuristik",Positive
,"Kualitas Suara: oke
Warna: putih
Desain: unik
Diterima dengan baik dan sesuai sisanya biar bintang yg bicara",Positive
n*****8,"Kualitas Suara: jernih, bas ok, ok ajah sih
Warna: kiyowo sekale, kawai
Desain: sugoi, top
Oke warna soft",Positive
,"Kualitas Suara: Ok
Warna: Sesuai
Desain: Ok
Terimakasih earphone nya sudah diterima 🙏 suaranya bagus,jelas 👍 pengiriman cepat",Positive
,"Kualitas Suara: belum di coba
Warna: bagus
Desain: cantik",Positive
,"Produk: Kualitas buruk
Maaf di hp redmi note 10's suaranya kecil bgt meskipun volume sudah full, sudah dicoba di hp lain pun msh sama, kecewa sekali",Neutral
,"Kualitas Suara: jernih
Warna: putih
Desain: pas di telinga
Rekomen dr anak krn anak jg pke type yg sama, semoga awetttt💋",Positive
,"bagusss suaranya besar dan jernih, sesuai dengan ekspektasi dan menarik, lucu dapet sticker jugaa 😋👍🏻🪾",Positive
,"Kualitas Suara: jernih dan memuaskan
Warna: menarik
Desain: apik
Barang dikirim sesuai permintaaa dan aman",Positive
,"Kualitas Suara: bass lumayan
Warna: menarik
Desain: standart
Barang sesuai pesanan, packing aman dan pengiriman cepat",Positive
,"Kualitas Suara: suara jernih dan bagus
Warna: hitam pekat sesuai gambar photo
Desain: simple, keren menarik",Positive
a*****_,"aaa finally dateng jugaa. barang wishlist aku dari duluu, soo cutee. mana warna pink lagi xixi. thnk u seller dan kurir🫰🏻🤩",Positive
,"Kualitas Suara: jelasss
Warna: cantik gemas pink
Desain: mungil simpel
Cepet kirim nya, aman amanah dan barang nya sesuai",Positive
,"Kualitas Suara: sangat jernih dan bagus
Warna: sangat menarik
Desain: imut
Mantap poko y ga kecewa kalau beli .bass mantap",Positive
,"Bagus bgt, suaranya jelas dn menurut ku bass nya enak di telinga",Positive
c*****u,"Kualitas Suara: bass enak, suara jernih
Warna: cantik
Desain: udah bagus
berfungsiii dengan baik",Positive
1*****9,"Warna: bagus, sesuai kesukaan saya
Desain: sangat baguss, simple tpi mewah",Positive
w*****4,"Kualitas Suara: enak banget bass nya
Warna: mulus
Desain: bagus",Positive
,"Kualitas Suara: jelas banget suaranya
Warna: cantik putih elegant
Desain: simpel
Mudah digunakan karena ada buku petunjuknya",Positive
g*****a,"Sepadan dengan Harga: bagus
Bagus banget dan suara jernih",Positive
,"Kualitas Suara: jernih dan bagus
Warna: cakepp,soft pink gituu
Bass nya bagus,pengirimannya cuma 2 hari 😍",Positive
,"Paket sudah diterima dengan baik, sukses terus buat usahanya, terima kasih.",Positive
,"bagusss warnanya, mungil juga ukurannya lucu, suara oke nyaman dipake juga",Positive
s*****a,"Sepadan dengan Harga: suara jernihhhh pol
worth it bgtt dapet pas lagi diskon livee",Positive
a*****a,"Kualitas Suara: bagus
Warna: sesuai gambar
Desain: keren
thanks seller, barangnya sangat bagus dan sampai dengan aman. next bakal order lagi",Positive
,"Warna: baby blue 💙
Desain: so cool",Negative
c*****r,"Kualitas Suara: mantap dan jernih
Warna: menarik dan ceria
Desain: lucu dan menarik",Positive
,"Kualitas Suara: bagus
Warna: bagus
Desain: bagus
Oke lah",Positive
s*****a,"pengiriman cepat, pengemasan baik, produk bagus, terimakasih",Positive
e*****_,"barang sudah sampe, warnanya lucuu, suara jernih, baterai awet 👍🏻",Positive
,"Kualitas Suara: bass kencang
Warna: hitam elegan
Desain: simpel dan mudah d bawa",Positive
,"Kualitas Suara: belum d coba
Warna: putih
Desain: menarik",Positive
t*****d,"pengiriman cepet packing juga rapi dan aman, yang dikirim sesuai pesanan thank u kak",Positive
n*****4,"Kualitas Suara: ngebass dan jernih
Warna: putih
suaranya jernihh batrenya juga tahan lama",Positive
d*****a,"Kualitas Suara: jernih
Warna: pinkeu
Desain: bagus
Pengiriman cepet, warna lucu, dapet stiker juga
Good",Positive
s*****a,"Kualitas Suara: suaranya enak
Warna: lucu
Desain: kecil enak dibawa kemana2
twsnya agak sakit di telinga kalo lama, mungkin penyesuaian ya. terus kalo dipakein helm, agak sakit juga",Neutral
,"Kualitas Suara: nendang banget suara nya
Warna: pink bagus banget
Desain: menarik
sukak banget pokoknya next order lagi",Positive
h*****o,"Kualitas Suara: bass
Warna: good
Desain: love
so much fun play with thiss, recomended for you guys 🩷",Positive
e*****n,"Kualitas Suara: ok
Warna: sesuai
Desain: keren
Bass OK, bentuk nya pas dikuping",Positive
k*****a,"Warna matte cakep, udh include kabel charger, dpt sticker lucu. Suara okee, tp ini emang ada suara berisik kyk komponen mesin di dalemnya ya kak?  Kecil bgt suara mesinnya tp aku ttp bisa denger waktu soundnya mati.",Neutral
s*****7,"connectnya cepet, suaranya enak bgt jernih ngebass mantep ih pokonya worth it",Positive
,"Kualitas Suara: bagus dan jernih
Warna: pink kyutttt
Desain: menarik dan praktik bisa dibawa kmn""",Positive
,"Kualitas Suara: besar dan jernih
Warna: sesuai pesanan, cute gitu warna ny
top lah👍",Positive
,Kualitas Suara: lucu bangettt warnanya terus juga suaranya cakep pol,Positive
s*****0,"twsnya bagus suarany jernih, datengnya juga cepet, terimakasih",Positive
,"Kualitas Suara: jernih dan bagus
Warna: sangat bagus dan sesuai
Desain: sederhana dan pas",Positive
t*****o,"Kualitas Suara: suara bagus jernih bass ok
Warna: sesuai expektasi
Desain: keren dan simpel",Positive
i*****a,"Sebelum nya udah punya versi yang old dan yang upgrading ini emang berasa bgt upgrade an nya dari semua fitur, untung nya harga nya ga upgrade juga😂",Positive
e*****y,"Kualitas Suara: bagus
Warna: cantikkk baby pink nya
Desain: kecil gampang di bawa kemana mana",Positive
,"akhirnya sampe jugaa, sesuai ekspektasi warnanya lucu. semoga awet",Positive
j*****a,"Kualitas Suara: ENAK BANGET BUSET AHAHHAHA
Warna: pink
nyampe dengan aman,  cmn kukira dapet yg versi upgradenya soalnya di link versi upgrade yg nyampe yg lama huhuhu😓😓",Positive
_*****n,"Kualitas Suara: bagus jernih
Warna: cantik warna
Desain: keren menarik",Positive
d*****i,"Kualitas Suara: Mantap
Warna: Bagus
Desain: Menarik
Dengan harga segini cukup bagus sekali",Positive
.*****u,jujur lebih seneng versi lama karna lebih nge bass suaranya dibanding ini (versi yang udah di upgrade),Positive
,"Warna: zesuaiiii
Desain: menarikk
Sudah di unvoxingg tdk ada yg lecettt amannn suara harus dicobaaa thxx",Positive
,"Kualitas Suara: jernih, mantap poll
Warna: bagus
Desain: mungil",Positive
,"Kualitas Suara: bass nya mantap
Warna: sangat menarik
Desain: sangat baik",Positive
,"Bagusss bgt, gampang langsung connect gaperlu Di connect kan lagi
Warna nya juga cakepp",Positive
,"Kualitas Suara: bagus
Warna: menarik
Desain: keren
Terimahkasih seler shope yang mebantu pesanan saya",Positive
a*****a,"Kualitas Suara: jernih
Warna: bagus
Desain: keren
Sudah tidak diragukan lagi untuk brand ini mnegenai suara dan kualitasnya",Positive
e*****4,"Kualitas Suara: sangat jernih dan bagus
Warna: menarik
Desain: lucuuu
semoga awet ya nyaman banget dipakenyaa",Positive
f*****_,"Kualitas Suara: suara jernih dann baguss, untu bassnya juga lumayann okkk
Warna: warna hitam bagus elegan
Desain: desain simple menarik, dan pas ditelinga jadi gak mudahh lepasa
okkk banget buat harga segini, kualitas baterai awet, penggunaan simple tidak ribet, ruasa jernih dan ada bass nya, rekomenn bangett 😆⭐️",Positive
i*****2,"Kualitas Suara: sangat bagus dan jernih
Warna: kalem dan cantik poll
Desain: sederhana tapi mewah
Aku suka banget suaranya jernih dan bagus bgt desainya juga simple tapi kayak mahal bgt padahal harganya ramah dikantong ada stiker lucu kesukaanku juga maksih udah nyiptain produk ini mantap poll semoga aweett",Positive
,"Kualitas Suara: jernih
Warna: cute!
Desain: menarik
TWS GEMESKUUU 😚💗 first try langsung nyala, aman terkendali, packaging tebel dan pengirimannya cepet bangeeet! warna pinknya gemes sesuai ekspektasi dan worth to buy sekali. baseus gak pernah ngecewain, thank youuu seller! ❤️",Positive
,"Kualitas Suara: bagus
Warna: pink
Desain: bagus
Penggunaan hampir seminggu sangat puas...",Positive
,"Kualitas Suara: belum coba
Warna: hitam
Desain: ya
Baru coba semoga bagus dan awet",Positive
,"Kualitas Suara: suara jernih
Warna: birunya soft
Desain: bagus, ga bikin sakit telinga",Positive
,"Kualitas Suara: Ngebass
Warna: Baik
Desain: Simple Tidak terlalu banyak lekukan
untuk tws Under 165 Menawarkan berbagai Kualitas yang baik serta menarik Suara nya juga ngebass Apalagi yang upgrade 2025 ini semakin Bagus kualitas nya Recommended",Positive
z*****a,"Kualitas Suara: BAGUSSS
Warna: sesuaii gemes
Desain: ringkas dan detail
BAGUSSSS KALIAN SEMUA YG BACA INI HARUS IKUT BELIIII",Positive
,"Kualitas Suara: jernih
Warna: warna pink
Desain: cakeup
Pengiriman cepet bgt si pesen kmren besoknya udh dateng, sempet ada kendala yg sebelah kiri ga bisa nyala kebetulan lg live sekalian nanya Alhamdulillah di ksh solusi dan udh bisa ♥️",Negative
,"Kualitas Suara: Volume suaranya biasa aja, tapi bas, trebel dll oke
Desain: Bagus banget fancy
Kualitas bahan dan fitur oke. Kualitas bass, trebel, dan buat nelfon ga noisy bgt. Cuma kalau kalian ga masalah perihal volume suara yang biasa aja ga gede bgt mah rekomen aja sih. Karena dari segi fitur dan harga udah worth it sih",Positive
,"Kualitas Suara: oke
Warna: oke
Desain: oke
Produk original, kualitas suara sangat jernih dan bass terasa mantap. Baterai tahan lama seperti yang diiklankan. Pengemasan rapi dan aman, barang sampai tanpa cacat. Penjual juga memberikan garansi resmi. Sangat direkomendasikan bagi yang mencari speaker portabel.""",Positive
s*****a,"pesanan sudah sesuai
barang diterima sesuai dengan gambar di toko",Negative
l*****1,"Kualitas Suara: suaranya jernih dan bassnya mantap
Warna: warnanya cantik banget sesuai gambar
Desain: keren dan bagus
Gemes banget, TWS tercantik yg ak punya. Langsung beli case nya juga pink pink pink. Hasil suaranya oke banget, mantap. Thank you seller",Positive
t*****8,"Kualitas Suara: Jernih
Warna: Oke
Desain: Unik
Best, 
Suara jernih sekali,",Positive
n*****o,"Kualitas Suara: bass bagus
Warna: biru
Desain: sangat nyaman digunakan
Suaranya mantap luar biasa 😍, Terimakasih sangat cepat pengirimannya 🙏🏼",Positive
,"Kualitas Suara: udah pakek 5 hari suaranya jernih, cuma buat telfonan agak bergema tpi harga segitu worth it
Warna: warna sesuai gambar, warna pastel soft cewek bangett
Desain: bentunya tipis dan lucu",Positive
,"Kualitas Suara: memuaskan
Warna: bagus
Desain: keren dan modern",Positive
a*****i,"Kualitas Suara: yang dihasilkan jernih dan ngebass
Warna: elegan
Desain: menarik",Positive
a*****h,"Desain: cantik
lucu banget warna nya, bass nya okeeeee🤩",Positive
,"Kualitas Suara: bagus
Warna: cantik
Desain: simple
firsttime beli produknya baseus, packingan rapih dan aman, semua ori dan tanpa lecet, pengiriman sesuai est, dan produk cantikkk. cuma blm lancar gunain touch on off nya. semoga awet yaa, makasih seller amanah selalu!!!",Positive
s*****1,bagus bassnya juga mantep murah dan cantik warnanya pink! cutesttt,Positive
r*****2,"Kualitas Suara: lumayan
Warna: hitam
Desain: rapi
Agak kurang nge-bass",Neutral
,"Kualitas Suara: jernih dan bagus
Kenyamanan: nyaman saat dikenakan
Desain: lucu dan menarik
Seharusnya pengen warna pink, tapi ternyata udah habis, dan admin gercep minta konfirmasi warna lain. Terimakasih admin. Semoga barangnya awet!",Positive
n*****d,"Kualitas Suara: bas yang jelas
Warna: lucu, kebetulan saya suka biru
Desain: terlihat keren dan elegan",Positive
,"Kualitas Suara: bagus
Warna: bagus
Desain: nyaman
Bismillah semoga awet overall bagus",Positive
k*****_,paket sudai sampai dalam keadaan aman semua pengiriman cepat,Positive
,"Saya sangat puas dengan produk ini karena kualitasnya sesuai dengan harapan. Desain dan detailnya terlihat rapi, fungsinya juga bekerja dengan baik. Produk dikemas dengan aman, sampai dalam kondisi baik, dan pengiriman cukup cepat. Harga yang ditawarkan menurut saya sepadan dengan manfaat yang diberikan. Secara keseluruhan, pengalaman saya menggunakan produk ini menyenangkan dan layak untuk direkomendasikan kepada orang lain yang mencari pilihan serupa.",Positive
n*****d,"Kualitas Suara: suara memuaskan
Warna: putih
Desain: keren dan modern",Positive
o*****o,"Kualitas Suara: jelas poll
Warna: bagus
Desain: simpleee tapi mewah",Positive
k*****a,"Kualitas Suara: mantapp
Warna: lucuu
Desain: dapet bonus stiker hihihi",Positive
m*****e,"Kualitas Suara: volume kurang max
Warna: bagus
Desain: bagus
Bentuk lebih besar dari merk Acom* bass biasa aja untuk pecinta bass, baterai baik, warna menarik, fungsi baik.
Volume kurang nendang 8/10",Neutral
,"Kualitas Suara: cukup ngebass
Warna: cakepp euuyy birunyaa
Desain: praktis
To the point... Awett coyyy baterainya. Aku beli buat Dengerin musik lagi study tour biar gak bosen. Dari berangkat sampe pulang baterainya masih penuhh, tampilannya juga cakepp gitu, Kecil tapi gak kecil Banget so praktis dibawa kemana mana, sama bass cukuplah buat aku. Menurut aku worth it to buy si!",Positive
h*****a,Bagus mantap banget pengirikan cepet tau banvet gua butuh headset,Positive
p*****s,"terimakasih, kualitas produk memuaskan, baik, semoga awet",Positive
,"Kualitas Suara: bagus
Warna: bagus
Desain: keren
cuma dapet twsnya gaada kabel buat ngecasnya ajaa.",Positive
,"Kualitas Suara: bagus
Warna: menarik
Desain: oke
bagus sih untuk warna juga oke, ternyata kurang ngebass 🤔 kalo gak dikasih karet dalam pemakaian lama agak sakit di telinga, tapi oke lah 👍🏻👍🏻",Positive
,"Kualitas Suara: jernih
Warna: biru
Desain: unik
Paket sampai dengan cepat, packing rapih sudah 4x order di toko ini. Maaf tidak ada photo - video karena ini saya kirim buat orang rumah , namun sudah d coba & berfungsi dengan baik. So far so good",Positive
,"Kualitas Suara: bagus dan jernih
Warna: menarik
Desain: keren
Pesanan sesuai",Positive
e*****w,"Suaranya kecil, kalah sama suaranya headset seharga ribuan. Kocak....",Neutral
,"Kualitas Suara: bagus
Warna: bagus
Desain: tapi jujur agak sakit sih ya 😭",Neutral
,"Produk: Kualitas buruk
Produk cacat
Sdh di charge tapi ga bisa connect di hp",Neutral
d*****e,"Kualitas Suara: jernih, halus
Warna: pink
HUWE DEMII BAGUSS BGTTT, mw nangis 👀!! suaranya jernih bgt sm haluss bgt di kuping, worth it to buy woii, bener benerr gaa nyesel, lopyu baseus 😭😭💗💗🎀‼️‼️",Positive
,"Kualitas Suara: Bagus
Warna: Sesuai dengan yg dipesan
Desain: Menarik",Positive
a*****i,"Kualitas Suara: Standar TWS Budget
Warna: Hitam
Desain: Minimalis, modern
Pengemasan dan pengiriman cepat, tws berfungsi normal dengan arahan sesuai buku panduan, kualitas suara standar TWS 100k an (dominan bass), overall bagus 👍, terimakasih seller.",Positive
j*****3,Bagus sesuai dengan harganya. Packing aman dan cepat. Mantap.,Positive
m*****_,"Bagus twsny nge-bassnya oke sih tapi suarany ko di aku kecil ya, ketahanan baterai oke sih mantap maksih",Positive
,"Kualitas Suara: ok
Warna: menarik
Desain: bagus
Sesuai dengan deskripsi produk",Positive
m*****6,"Kualitas Suara: agak kurang gada bass nya
Warna: lucu
Desain: biasa aja
untuk versi bowie e16 ini trnyata bass nya kurang, jadi saat play lagu berasanya suaranya kecil pdhl volume udh full. cmn over all, sisanya okee mungkn kl mau beli yg lebih oke di versi yg satunya lg aja",Positive
r*****t,"Lop bgtss sama produk baseus ih pkoknya bagus deh,,, cocok bgtz dipake di aku nyaman",Positive
d*****y,Barang sudah sampai. Sesuai dengan pesanan. Terima kasih kakak,Negative
,"Kualitas Suara: Bass OK
Warna: putih
Desain: simple,elegan",Positive
,"Bagus, semoga awet, barang masih segel👍

Nyoba dipake, suaranya enak bgt, bass e top mantep alus🫶",Positive
,"Kualitas Suara: mayan
Warna: biru softnya bagus
Desain: menarik tapi agak sakit di kuping kalau di pake",Positive
m*****z,"Suaranya cenderung ke bass, sehingga vokal agak mendem. Overall bagus sih dgn harga terjangkau",Positive
a*****i,"Kualitas Suara: cukup jernih
Warna: bagus
Desain: kecil gampang dibawa",Positive
i*****p,"Kualitas suara oke..jernih.warnanya menarik, kalem. Desain mungil, menaruk, cantik",Positive
,"Kualitas Suara: suara jernih
Warna: warna sesuai
Desain: bagus",Positive
a*****a,"Kualitas Suara: bas terdengar cukup oke
Warna: sangat bagus dan sesuai gambar
Desain: sangat menarik dan cantik
ni buat kadoin mantan gebetan kurang ajar, banyak komplein pas masa bisa balikinnya dh habis. ntah kuping dia yg conge atau apa ga ngerti ya. aku punya yg pink, udah sebulan lebih make blm pernah dicas tp batrenya awet masih 90%",Positive
p*****n,"Kualitas Suara: baguss
Warna: pinkk lucuu
Desain: cocok dengan case",Positive
,"Kualitas Suara: baik
Desain: simpel tapi modis
Warna: putih
Barang aku terima dengan baik, dan pertama di coba kualitas suara nya baik. Semoga awet. Seller dan Kurir ramah. Terima kasih.",Positive
g*****3,"Kualitas Suara: jernih
Warna: cantikk
Desain: cantik
alhamdulillah sesuai ekspektasi yuhu",Positive
,"Kualitas Suara: lumqyqn
Warna: soft
Desain: elegant pas ditelinga
Untuk dengerin musik/youtube masih ok tapi Suara  Untuk tlp masih kurang maximal",Positive
,"Kualitas Suara: jernih
Warna: sesuai gambar
Desain: elegan",Positive
,"lucuukkk banget warnanyaaa
 trs batre nya sangat sangat awet modelnya lucuukkk suka banget pokoknyaa
baru ulas pemakaian 2 minggu dan gaada kerusakan apa apa makasii",Positive
,"Kualitas Suara: okay tapi kenapa suaranya kecil ya
Warna: pink
Desain: sederhana elegan
Suara kecil tapi masih oke",Neutral
,Lucuu banget ada stikernyaa 🥰🥰 suaranya juga bagus,Positive
,"Kualitas Suara: bagus, jernih gak putus2
Warna: lucu
baru tau ternyata klo pas kita pakai dan kepala nengok ke kiri atau ke kanan itu sama kaya klo kita mau next ke lagu berikutnya ❤️❤️❤️",Positive
,"Kualitas Suara: bagussss
Warna: baguss bgtttt cuteee
Desain: lucu
bagusss bangettt lucuuuu",Positive
,"Kualitas Suara: istimewa, jernih berkualitas
Warna: sesuai keinginan anak
Desain: lucu katanya, dia suka
Proses mulai order sampai pengiriman berjalan dengan smooth tanpa kendala, terimakasih, pelayanan anda sangat memuaskan.",Positive
,"Kualitas Suara: suara jernih
Warna: bagus
Desain: unik & lucu
👍",Positive
a*****i,terimakasih barangnya sudah sampai dengan selamat dan sesuai,Positive
a*****3,"Kualitas Suara: suara nya jelas
Warna: lucu pastel
Desain: cakep",Positive
c*****d,"Suka baseus karena kualitasny bagus, dan sekarang juga makin suka baseus karena pelayanan adminnya beneran 100% baik dan solutif banget, naikin gajinya deh. Pokoknya best!",Positive
,"Kualitas Suara: tidak ngebass suaranya kurang
Warna: warna sesui
Desain: lucu
suaranya kurang tidak sama seperti wm 01 kayak kurang gitu volumenya dipakenya sakit ke telinga",Neutral
k*****n,"cakeo bangettt, suaranya jernih, aku kasi casing biar makin lucuu, besok pengen order lagi yang warna pink/biru, makasi seller",Positive
d*****3,Terima kasih paketnya berfungsi dengan baik dan baterainya awet.,Positive
